(-73.96175619210786, -39.877776297465374)
(-62.54032430812737, -58.8732076903743)
(-41.25554892472955, -75.91089780765574)
(-10.86733990334475, -83.04230635921877)
(21.623961730953035, -74.00684214988067)
(45.45076236258939, -48.49542135377425)
(51.006797677124176, -13.77275355767545)
(34.89832879764253, 17.431582251450436)
(2.572976870862149, 32.05334284931169)
(-32.99296623070916, 22.59467804479714)
(-56.25001354195243, -8.978871068002778)
(-55.6076949218168, -51.332673581979165)
(-28.61085241037291, -88.05750255652121)
(16.686361702295756, -104.41120093612702)
(64.93122722954325, -93.53441442076459)
(99.95031643660988, -59.29687121768847)
(111.61664865636192, -14.400428126888706)
(99.96419233058124, 25.469233266202224)
(74.61053993178871, 48.78523656290706)
(49.70237596125607, 53.284894285531486)
(36.72010986199395, 46.58204241785722)
(38.564788202294274, 41.89772753667778)
(47.85117095361882, 50.84559877964326)
(50.42207404686684, 76.70167957208989)
(32.627630043939895, 111.51144587737392)
(-10.977033214131978, 138.71219237057653)
(-73.25536025150564, 140.39680398075345)
(-135.81932266227295, 106.07706923805121)
(-175.9044497921646, 38.89535724201235)
(-176.02338719193457, -43.83179968579656)
(-132.1730706123384, -116.42663345278206)
(-56.782133587055434, -154.84105411750076)
(25.24320942572561, -146.6376600641881)
(86.0050462555958, -96.57203898164627)
(105.74550957786845, -25.153703296384982)
(80.8710729873337, 39.43411278669423)
(25.33867402468794, 72.74838575630301)
(-35.30490112489406, 63.989459055687036)
(-74.74033790692617, 20.123009766425305)
(-76.90463524642654, -37.57600232764038)
(-42.45469511752957, -83.04972066816609)
(12.128858709769005, -96.87135807798134)
(62.35174654565838, -74.51999302540297)
(86.91736225645496, -27.87483030190473)
(77.30628389945426, 20.693450617494783)
(41.412405117866214, 48.93943327377427)
(-0.41454973486559865, 45.24171039101056)
(-25.1451740370132, 14.180208537636833)
(-18.232376613315935, -25.423457746744322)
(18.961322014486264, -49.2254687324516)
(68.97793496960966, -38.97561093113345)
(105.60799873647413, 8.22444406502484)
(105.65289153010143, 77.32375441677993)
(59.931437871959446, 140.79270377614256)
(-21.430793483158308, 169.9939210831962)
(-111.9697968197856, 147.61410832308545)
(-179.06652790132384, 75.74301964146409)
(-197.12807046500257, -24.01594533390316)
(-158.181780784816, -118.61850695283913)
(-75.34813466581389, -176.52652856515803)
(22.321916700926486, -180.10977754265008)
(101.4800141754749, -132.30604589919614)
(137.6765496341826, -54.80031578402711)
(124.5897478009003, 21.397164776721162)
(75.50868322016053, 68.88312038354279)
(16.639239157521374, 74.79091083491869)
(-24.714041901410887, 45.162950406263164)
(-31.919104593647827, 1.104213236085286)
(-5.707175759168147, -31.39259114151963)
(36.95466472169297, -33.388064748191816)
(71.12137667495809, -1.4836343019517084)
(75.51019827104528, 50.76438054018459)
(42.388067134374694, 99.00017876401071)
(-18.58224249976051, 119.01472958557754)
(-84.15661911392829, 97.6856657316487)
(-127.29492304943999, 39.18619569395175)
(-128.7039536609264, -36.17785343326071)
(-85.239914899088, -99.98379176345725)
(-11.666688335336872, -127.1703956449847)
(64.90620237046623, -106.20653205443415)
(115.54998912861326, -43.81705831400783)
(120.68434738212841, 37.54204566798553)
(77.43487903531238, 108.28314361994377)
(0.4144267125415553, 142.79723736448412)
(-84.11282796941504, 128.66921177483786)
(-148.12379082859613, 70.55791211231944)
(-171.79198862866332, -12.419943515538435)
(-149.75230997530494, -94.371202804218)
(-91.62132522184862, -152.0984592654634)
(-17.091787651314306, -172.67265237573957)
(52.034628127156424, -156.47734930690453)
(99.57654358193611, -115.08421859669005)
(119.604395903686, -65.36042989241056)
(116.61949223356388, -22.49184191723091)
(101.79014942430987, 5.294207697410641)
(87.2058755020192, 18.513121285571046)
(80.62926281833025, 24.48606607966984)
(82.7236806995358, 32.91278486470229)
(87.53848948881577, 50.98641009257528)
(85.69575070220345, 80.00601716488285)
(68.77223773536716, 114.64084133612221)
(33.10752552444324, 144.88063209609138)
(-18.31628634103551, 159.7312539111878)
(-76.44495745390721, 151.21103330369448)
(-128.80671242116378, 117.26611014984837)
(-163.25112119368393, 62.72769491545667)
(-171.5459093871175, -1.8660434993391561)
(-151.77245827932643, -63.115370632133924)
(-108.89384004372775, -108.38016663073583)
(-53.40631832905861, -129.14480398650673)
(1.5111616928786589, -123.21654937742188)
(43.558809763509196, -95.17243609952781)
(64.61116039885076, -54.92629405936998)
(62.81194457450505, -14.792468710773093)
(42.82929159205032, 14.131716337354312)
(14.142281799131158, 25.1857226386999)
(-12.156375015643405, 17.937418096366358)
(-27.027331820842956, -2.0836851488082715)
(-26.371825870919608, -25.66877899971243)
(-12.091033126829423, -43.44988032882343)
(9.103849800469682, -49.36673341542593)
(28.697495073573513, -42.74049223172271)
(40.00671100194472, -28.108655498882857)
(40.94537914588945, -12.863630847328878)
(34.71868793298654, -3.6727969203114412)
(28.092793543685133, -3.2330410084728385)
(27.94474150189889, -8.839702191079224)
(37.609859768419135, -13.50887208285475)
(54.72202421157009, -9.268139974343168)
(71.65805331983043, 8.790411018691643)
(78.56527060213949, 39.543483754090104)
(67.75529833744116, 75.4245173117501)
(37.535627939034306, 104.95327866199919)
(-6.316642797172072, 117.26670185122089)
(-52.267086055659036, 106.73619366696457)
(-87.34703256529966, 75.60641991774895)
(-102.29743009312816, 33.3796576122827)
(-95.28821260939591, -6.917278694721752)
(-72.51987013639257, -34.031659689301904)
(-45.364434554909806, -43.03371902645736)
(-25.262522357310683, -37.0693818230123)
(-18.6485149830777, -25.489040333718805)
(-24.219222466243988, -19.164702056019088)
(-33.8354988233869, -25.123723358689677)
(-36.690750581764405, -42.995695784468)
(-24.84499739942884, -64.98575312046498)
(2.4709321493359635, -79.47941709066004)
(37.87629452737934, -76.67554991763436)
(68.78102253380081, -53.63203570802808)
(83.00906003388023, -16.29184154910447)
(74.55287516379119, 22.609468314801667)
(46.7447284228297, 48.95540654426115)
(11.23584536628184, 53.5873708386914)
(-16.925038339783, 36.64836300506593)
(-25.989006889996013, 7.826702946876125)
(-12.948199337383876, -17.77633912404173)
(14.837941265951109, -26.410291510105644)
(42.71260400046651, -12.048430408914228)
(55.22946422791825, 20.56893924108325)
(43.21908525981589, 57.71362862402041)
(8.198843499542534, 82.58722279643418)
(-37.94842625208789, 82.77565761269157)
(-77.97643801133466, 55.875878033237896)
(-96.75798226864322, 10.702651238405522)
(-87.87022564252158, -36.53028917726381)
(-56.267035633685765, -69.35607016355289)
(-15.788753354140482, -78.26948735682139)
(17.362189144824065, -64.67959306008822)
(32.157060095916634, -39.74669125194159)
(27.749211168789184, -18.62199199531932)
(13.549993801362948, -12.783725114984385)
(4.2573824557963675, -24.11896930319243)
(12.122650733018737, -43.65758478250679)
(40.1259145420498, -55.728048950288986)
(79.42272233759566, -45.73986937444116)
(112.51590887835904, -7.995952779797598)
(120.94510231513323, 50.229967820431284)
(94.09307165911233, 110.51907351555766)
(35.02421481340554, 150.53020336844628)
(-39.534194347551804, 153.5711415750047)
(-105.3743769053537, 116.24530473242348)
(-140.63915802365054, 50.60486087391411)
(-135.02163600667842, -20.38740039985862)
(-94.18960769886954, -72.28478638543525)
(-37.324521329165265, -89.39733646519183)
(11.279748138454675, -71.28932126701218)
(32.90271129784222, -32.55443970963409)
(22.59259282025358, 4.136340204900964)
(-8.880900984320938, 18.667389555784588)
(-40.31371728766749, 3.0017670243425165)
(-50.31412809068734, -34.802497675919746)
(-27.90353148304242, -74.0785636412566)
(21.427496854833933, -91.16073766521157)
(77.18385606662895, -70.8972366390943)
(112.49979535008819, -14.832296095536943)
(106.32186474186082, 57.85476858140986)
(53.780611327936114, 117.4446798315438)
(-30.003789640694368, 136.0281572441684)
(-114.69801435127306, 99.8911524398574)
(-166.4230295846442, 16.513631613228554)
(-161.56013143151526, -87.06710359478431)
(-96.8834529459163, -174.13810020984715)
(8.3562115991918, -212.50555866352374)
(119.42879441743744, -187.16719180355219)
(199.41442488143534, -106.20009372428808)
(223.33810550631492, 2.5785051467072435)
(187.3527022215944, 102.75902968084135)
(109.27851655173977, 163.62799561619306)
(20.457629655889555, 171.67652781901782)
(-47.49292325214002, 134.67042595343628)
(-75.38762598718941, 76.8339654350647)
(-63.361884805325104, 27.46423833961326)
(-29.25884861064808, 7.999114838900418)
(0.49998275389341273, 23.0773142722011)
(3.4081680823401825, 59.27959381088591)
(-28.742521198325598, 91.86659827392009)
(-86.02206205656915, 96.40493342954504)
(-144.5953678936381, 60.158149759464834)
(-177.078159391175, -11.665512680020399)
(-164.50099622060955, -97.42330652073554)
(-104.7807961616233, -167.5804615837392)
(-14.179391199336223, -196.6161032822296)
(78.76005638327622, -173.30546914254057)
(144.1794383350376, -105.19578446466842)
(162.22282264138371, -15.604882552303117)
(130.1719826132848, 65.424972907348)
(62.745450469594, 112.40434827171043)
(-14.224630163406637, 113.3811484567525)
(-73.89676154326102, 73.27325296873434)
(-98.14405015285446, 10.643043003851801)
(-83.18087545991492, -50.336661342971475)
(-39.282577747571786, -89.21600351857715)
(14.726931684149925, -96.18017882986962)
(59.54138341819136, -74.12110695314178)
(82.56864048496661, -35.606900854039466)
(81.53973275394624, 3.4555735013955484)
(63.5465545224262, 30.54409851665681)
(40.47707588311618, 40.88563013296388)
(23.166110798631752, 37.991745445332285)
(16.8342927591544, 30.63048982159599)
(19.56042789018823, 27.93430916121054)
(24.081579826031472, 34.92015557920672)
(21.806630212493076, 50.276103292879064)
(7.134478945641188, 67.13616612718783)
(-19.761015236377645, 76.26657682548706)
(-52.71425170484612, 70.16780669741696)
(-81.83228260043914, 46.377489345079596)
(-97.19747287762841, 8.735353797360432)
(-92.52398338609083, -33.737948027090894)
(-67.44950154073716, -69.78960792767674)
(-27.76103462357652, -89.568197493056)
(16.374330109297013, -87.69268538278689)
(53.46976223439229, -64.82939979077483)
(74.05224553449482, -27.410625529885586)
(73.28615761790289, 14.292813359462393)
(52.20047143709775, 49.10305661450914)
(17.259200827528822, 68.02277697105217)
(-21.549030179604095, 66.64608395904037)
(-53.56120226703748, 46.25788166403697)
(-70.44870208181126, 13.321432219890788)
(-68.53528242128688, -22.525929131271234)
(-49.719719871365186, -51.41855696134666)
(-20.666623305610578, -66.27048233138177)
(9.540267047237137, -64.86809336516171)
(32.5416241381115, -50.29411590305919)
(43.545617388141025, -29.464837465256124)
(42.78962880387401, -10.259145423001378)
(34.99322710691187, 1.6840808128685243)
(26.946633110759656, 5.1976018373685875)
(24.181067312403883, 3.8469557021400718)
(28.147966664637387, 3.995715040207699)
(35.23341826252276, 11.40967635556617)
(38.22420448363273, 27.86822968690215)
(29.773970626222866, 49.394625917995626)
(6.441962028530874, 67.13596217288895)
(-28.547087806009763, 70.80540320334035)
(-65.28993083347183, 53.40140933895739)
(-90.30872917307016, 15.185003161408961)
(-91.76254421245301, -34.99047133813977)
(-64.69993396280978, -81.91351028547771)
(-14.061201197023056, -109.23547438752507)
(46.08264735504513, -105.73674084531287)
(97.05751920278871, -70.08388234131434)
(122.26634460657652, -11.990542392562343)
(113.39514094541585, 50.898751456190546)
(73.59324583435587, 99.30673565017537)
(16.257505147091173, 119.32944819414077)
(-40.13657889054122, 107.31784327503442)
(-79.04572714761579, 70.65745347511886)
(-91.81668187282679, 24.192747883542907)
(-80.16020258275648, -16.106420753449854)
(-54.23698152512249, -39.479252793520246)
(-27.37193155048208, -44.00713686418054)
(-9.871525802369653, -36.09657295411813)
(-4.755610962977066, -26.255229811305895)
(-7.274425762695017, -23.27865986070015)
(-8.290690959557878, -29.655053423089733)
(0.21154700489841005, -40.38007835641915)
(20.23121637078082, -45.733039715861196)
(45.91897809596566, -36.65888939176447)
(65.80609995081483, -10.121075808113861)
(68.13815918393036, 28.2507268386278)
(46.82701910761746, 65.65768938462197)
(5.155805186987248, 87.26226146825388)
(-44.65188798822542, 82.68465172215656)
(-85.9888906400837, 50.873249700608255)
(-104.5952608006757, 1.0291873001328629)
(-94.4416310482786, -50.9518107468111)
(-60.072519123667625, -88.98124123784856)
(-14.31891280775047, -103.28974071272953)
(27.56562016848884, -93.97616843364722)
(54.60696307824496, -69.98397639033422)
(64.49793417239235, -44.04382842471025)
(63.59941702337566, -26.051154003949847)
(62.57935718020657, -18.131473154241565)
(69.84796930240798, -13.878989843033885)
(86.09560287222845, -2.2576851799946667)
(102.81596413105876, 25.651021914367313)
(105.84688901801475, 70.38445743949792)
(82.51575336064795, 121.60994656546006)
(29.086014974489878, 161.0572652496403)
(-45.20088454544776, 169.9773267157621)
(-119.83902924822586, 137.96147302947938)
