(70.40692488499383, 4.200751534556574)
(66.59062749600201, 27.63577001039249)
(53.44308333457265, 47.15223507421517)
(34.51437612510344, 58.94397955733836)
(14.602615370074297, 61.97787856153279)
(-2.1442419743616554, 58.046694556635316)
(-13.70460404474074, 50.679361476300826)
(-20.64747855119994, 43.43097799964798)
(-25.447384255449535, 38.31141210306748)
(-31.00487357605895, 35.01919703971783)
(-39.05082129647827, 31.27771293458328)
(-49.137382932856205, 24.089814846117186)
(-58.64619497736763, 11.341486404311613)
(-63.80105759308437, -6.9475393658073505)
(-61.25005153858254, -28.26314934675487)
(-49.55497407788357, -48.28175356966977)
(-29.97852376793697, -62.325508027130134)
(-6.256383910233751, -67.01063617711964)
(16.55088168534862, -61.453095769899306)
(33.681688658153014, -47.589173090794475)
(42.17072793914336, -29.520429326686475)
(41.697332256721424, -12.154146640051316)
(34.528830145829176, 0.3566823205837153)
(24.636998488982627, 5.839910607035595)
(16.33744305213532, 4.624298048134584)
(12.921660845644496, -0.7509102950845161)
(15.700279054758932, -6.473671293792428)
(23.69975303891694, -8.705640590444276)
(34.03494593102777, -4.755076357005066)
(42.79389934468405, 6.134045713026913)
(46.16376368757768, 22.54809944676516)
(41.50389845491631, 41.24541996924605)
(28.112631453524966, 57.966989540333245)
(7.511813891703682, 68.51968286314485)
(-16.827998728547566, 69.8810556354687)
(-40.284046281592694, 61.05627377759931)
(-58.23612963667202, 43.446516264607965)
(-67.29958917723367, 20.57974728144564)
(-66.28761619855612, -2.7877832926881396)
(-56.57787883002699, -21.994527157128548)
(-41.70047133826202, -33.84157294085329)
(-26.205518517299232, -37.54968811703321)
(-14.138103197124131, -34.930278411752276)
(-7.640455421108081, -29.637107733866344)
(-6.219543608811158, -25.701974336596557)
(-7.021597216691902, -25.864274733973325)
(-6.090163451427017, -30.346510918058115)
(-0.17982687809476516, -36.61926864691343)
(11.579879251953834, -40.35025977761115)
(26.891556903307055, -37.2592548121749)
(40.80389623071319, -25.189832923264955)
(47.46813563421115, -5.541402466520241)
(42.54562463130681, 16.62171196015644)
(25.34038257675548, 33.99121395534375)
(-0.2532310504174369, 39.56430258960083)
(-26.505828875178715, 29.42032588717738)
(-44.192728970902536, 4.647615030872682)
(-45.7603191676938, -28.411490406298185)
(-28.179071666332447, -59.83448851759381)
(5.612206096837177, -79.22216765137455)
(47.29014531773744, -79.16815133842525)
(85.63963690632225, -57.84357257824137)
(110.1175505849151, -19.73338050038257)
(114.2310572151702, 25.775704991929228)
(97.52592776486142, 67.46637485486745)
(65.48747859466603, 95.92066966599037)
(27.42645417819063, 106.41123313772214)
(-6.84186420259881, 100.04762632419087)
(-30.295456359808288, 82.83433664540308)
(-40.79809184406899, 63.072539262578466)
(-41.29152578825075, 48.12835751672838)
(-38.12045482895235, 41.778470482639165)
(-38.20836815649439, 43.07368809020689)
(-46.18832375944592, 47.05453888037893)
(-62.54963820806643, 46.954456958807654)
(-83.42965341555507, 37.00194854099675)
(-102.04383367066937, 14.767216201023928)
(-111.15636227881473, -17.77207315995002)
(-105.66058169044375, -54.7605199448113)
(-84.36392379017042, -88.32140669835488)
(-50.41434238146101, -111.03113601030411)
(-10.312170167496681, -118.14914265369337)
(28.072237886182464, -108.89640087595214)
(57.76934508309458, -86.45155338443729)
(74.54215718982235, -56.77529842549343)
(77.76429849984578, -26.726426764911153)
(70.17520979727955, -2.0967561219049973)
(56.693137415010455, 13.85388026073424)
(42.716622986237844, 20.98882614727622)
(32.44258345682263, 21.920650763591013)
(27.6752153406323, 20.85094051370983)
(27.43366719476399, 21.997663660956697)
(28.44111775715234, 28.072301961003777)
(26.345192877453613, 39.24503945099325)
(17.32399435636804, 52.91039290572611)
(-0.3876920447919012, 64.35956718430776)
(-25.52771306784733, 68.21560481504132)
(-53.74769801054138, 60.2475214573899)
(-78.58107418310243, 39.019133874978536)
(-93.23852308622335, 6.813509338077587)
(-92.73269062974336, -30.559470589297923)
(-75.65827729861829, -65.13851085526264)
(-44.98766916338662, -89.03675367879956)
(-7.509830913015463, -96.84961855965258)
(28.022366150329454, -87.43893792092061)
(53.50577289070826, -64.42958056239286)
(64.01200471835267, -35.15707917623844)
(59.3411798788274, -8.342355221174126)
(44.015609937222834, 8.751522686373473)
(25.660614628240406, 12.69602662513653)
(12.307790840130146, 4.950425278570279)
(9.571022708768435, -8.80696865801071)
(18.71603488716215, -20.839921229865148)
(36.327345453873065, -24.21800274471114)
(55.682372151392784, -15.323181411681361)
(69.29711016643641, 4.925954832154005)
(71.66488453467778, 31.563383028178805)
(61.14748489296326, 57.54613242103242)
(40.32430850735072, 76.4043265884591)
(14.722778372819874, 84.52069289835224)
(-9.505963022995495, 82.16149301300523)
(-27.996486616389433, 72.90162958588854)
(-39.68554931746949, 61.7426088217662)
(-46.84508544115452, 52.745416840597755)
(-53.66179970897735, 47.18006727361437)
(-63.99059031428679, 42.961655832709454)
(-79.23962780253211, 35.6008505449755)
(-97.27932567112812, 20.271583732818954)
(-112.84075834765952, -5.853685813631294)
(-119.262944371271, -41.951156538110865)
(-110.91238628243951, -83.24284778228298)
(-85.34531640503187, -122.17149771694297)
(-44.40370727210445, -150.60881625965234)
(6.133721084682863, -162.27653382471024)
(58.169691944972854, -154.51785224797015)
(103.54559352963435, -128.8462547061657)
(136.12384805323813, -90.18403665167581)
(153.0190584792395, -45.18076403808949)
(154.67915853088408, -0.28763927357264407)
(143.9659979039133, 39.73454908548533)
(124.72237468092729, 72.44875136953492)
(100.42139479692449, 97.4698577474206)
(73.3610146312088, 115.58247896618903)
(44.577240526627804, 127.71793533357797)
(14.340997910325981, 134.22436252303524)
(-17.09831051636575, 134.6648102570826)
(-48.89204716386808, 128.122747783832)
(-79.34383664028202, 113.79530488660035)
(-106.08747927803182, 91.58175998030319)
(-126.56931072369204, 62.43230754183599)
(-138.6234445730117, 28.358170954591152)
(-140.9409332769853, -7.855414779630848)
(-133.3161441370358, -43.105161021766015)
(-116.6507359429155, -74.45227450616808)
(-92.76238591388056, -99.52716457555911)
(-64.06715994693008, -116.80285582833335)
(-33.19696818297758, -125.71689431724846)
(-2.60532211402262, -126.63161786168675)
(25.776741552003806, -120.62799693256227)
(50.75417813857006, -109.1531576250486)
(71.8693826715901, -93.59415059893533)
(89.15373599905105, -74.91033113922522)
(102.6836750597424, -53.482863422597525)
(112.10485407109925, -29.294632938932025)
(116.35637422516163, -2.430550296019273)
(113.7999567270206, 26.27422178386194)
(102.81838569196117, 54.73752772457857)
(82.73281084258285, 79.59850702298365)
(54.688660181251045, 96.82766368460003)
(22.07798404619883, 102.89794538570857)
(-9.831099515351191, 96.15502865991445)
(-35.109303368800745, 77.84890640838847)
(-48.91910048994619, 52.31998452334919)
(-49.210620399453866, 26.09396808287432)
(-37.686243059600635, 6.051371917303836)
(-19.555829967182753, -2.759518471224954)
(-2.02777214127385, 1.1209472706645762)
(8.022827449577758, 14.943215872758103)
(6.400917173821999, 32.58931009054344)
(-6.925631481082618, 46.654243726164545)
(-27.806961772596715, 51.04824793505239)
(-49.41719393329158, 43.15800081124793)
(-64.7537383728025, 24.736028241439655)
(-69.19166750395652, 1.157704933756328)
(-62.10953224343894, -20.68219494330814)
(-46.95144634308993, -35.01899845497461)
(-29.70281227896897, -39.371363730481946)
(-16.390685814396328, -35.34392759349091)
(-10.616347318737581, -27.76131652440749)
(-12.12122684309167, -22.487309520906145)
(-16.9749340197718, -23.81835397234392)
(-19.319366810716417, -32.52013299035171)
(-13.969968428380682, -45.32374316002826)
(1.179177514354329, -56.114318619590065)
(23.931859502814135, -58.36464216297031)
(48.270816896183945, -47.86292074953418)
(66.3956608265117, -24.65787766204923)
(71.55882642165616, 6.557328674765305)
(60.62913421007705, 37.80073315844067)
(35.416923924457045, 60.412593915126635)
(2.265377225855124, 67.9702682424046)
(-29.941025741639947, 58.45630829486685)
(-52.628808618008826, 34.9228128745731)
(-60.24088839217386, 4.454710251124508)
(-51.878350703651805, -24.160165066080737)
(-31.37370277367231, -43.219143250052035)
(-5.85293549694281, -48.40816125355397)
(16.65490659596711, -39.902599663111786)
(29.731116116481353, -21.996741844193373)
(30.403786348543232, -1.4901492361099464)
(19.79428587440422, 14.568385654407544)
(2.478886841436008, 21.038212351113632)
(-15.131259242997615, 16.109854020805514)
(-26.83125059781336, 1.6409117819041086)
(-28.462309063690363, -17.59964083469042)
(-19.0471517871967, -35.47928720172025)
(-0.9550605649443469, -46.356625764507584)
(20.89234066303389, -46.71620721656445)
(40.51671772009407, -36.14684248124287)
(52.652912389135786, -17.412293427055275)
(54.300992232846895, 4.399307018706016)
(45.61877012403099, 23.41819829506661)
(29.87522879454737, 34.80028874045757)
(12.435398994898714, 36.26849992746609)
(-0.9656656272606661, 28.89345725662077)
(-6.155348137437883, 16.809332102445143)
(-2.0382681407766228, 5.875579247856744)
(8.857595138243305, 1.6516950579462666)
(21.078941543121225, 7.330752567698916)
(28.052940304029676, 22.362412352587747)
(24.449029155860295, 42.32421298291401)
(8.28444762069195, 60.19879240202017)
(-18.022677222048877, 68.7081725340052)
(-48.12796010699961, 62.92869237248184)
(-73.70379749595864, 42.238215493672804)
(-87.2315828411757, 10.825004173105597)
(-84.65714144150978, -23.522159472112413)
(-66.91124874629813, -51.98760771353501)
(-39.67136847899971, -67.77072914331798)
(-11.379876942595816, -68.47555025028655)
(9.798565776029097, -56.92552729492354)
(18.964345772015374, -40.04720741611879)
(16.28120094946469, -26.194147299767273)
(6.873740213541751, -21.891557779130753)
(-1.1772482173154586, -29.228985279688125)
(-0.015318496534389325, -44.90612151785367)
(14.82234439643392, -61.3226154723027)
(42.443632733706465, -69.3304979027871)
(76.59603978682267, -61.636742615879214)
(107.6304096700386, -35.59870521553986)
(125.71266450415091, 5.610414391860196)
(124.1103855425173, 53.87111925037293)
(101.38029190237997, 98.67029153982799)
(61.72151064331759, 130.3824112911511)
(13.455862394733941, 143.10111148463088)
(-33.725558431244515, 136.06787609471147)
(-71.70731243348649, 113.31081896363398)
(-96.05344809909842, 81.77935285644685)
(-106.62942909430299, 48.77782058517241)
(-106.69890351560687, 19.677608910090285)
(-101.01176899521982, -3.31699605015306)
(-93.71199063723577, -21.048021990912915)
(-86.86214580679794, -36.16456499674594)
(-80.05326396738982, -51.390881788391994)
(-71.10069231332477, -68.03538125166594)
(-57.414530816017006, -85.29083962755006)
(-37.427934480005234, -100.50689590832339)
(-11.520685545525158, -110.22526381649676)
(17.866288851882622, -111.50776559299021)
(46.893974494301155, -103.03731066857259)
(71.4586488632836, -85.61919476467185)
(88.3647120799072, -61.96796660524626)
(96.15247350035678, -35.92036191870044)
(95.36309613787066, -11.377531287959869)
(88.22656694196718, 8.68570012915557)
(77.92326744733526, 22.880445037889984)
(67.6554892159059, 31.597080673944316)
(59.77321695167692, 36.727469730695894)
(55.15532942216382, 41.011226589084146)
(52.98155634850029, 47.16566798656664)
(50.95591800382264, 56.99716988749701)
(45.957517090311356, 70.70837255485874)
(34.996148854311926, 86.60158405126194)
(16.249657332582586, 101.31492557046391)
(-10.11000428180976, 110.60372953486959)
(-41.59111898046101, 110.51230022255749)
(-73.73866584619833, 98.62076126349514)
(-101.15298737568742, 74.96777492820992)
(-118.91283636722329, 42.299504070831496)
(-123.96226092666731, 5.489295350117935)
(-115.9813456429074, -29.741399437258643)
(-97.4058159031045, -58.397069573777735)
(-72.5558095879653, -77.52987092207181)
